,Customers,Sales_Amount,Transaction,Avg_Transaction_Value,DaysSinceLastPurchase,Recency,Frequency,Monetary,Segment
24467,dbfe0b06-6e51-4d42-bed8-35616c742621,16.9,2,8.45,120,3,2,2,Inactive Accounts
24468,dbff602b-19e3-43fa-96f2-354ffff14095,16.6,2,8.3,33,2,2,2,Lappsed
24469,dc0331f8-03c5-463c-9010-355d63bef39e,36.75000000000001,3,12.250000000000002,101,3,2,2,Inactive Accounts
24470,dc06d4cc-9494-409d-9ae6-355b2c728b8e,255.50000000000006,7,36.50000000000001,13,1,1,1,Best Customers
24471,dc094089-a149-4f59-98bd-3553de7435dd,3.95,1,3.95,89,3,3,3,Inactive Accounts
24472,dc0cba82-e03d-46ba-9de6-355f85f06835,16.599999999999998,2,8.299999999999999,73,3,2,2,Inactive Accounts
24473,dc125389-09e6-427e-8e24-35617a97226f,1202.7500000000032,17,70.75000000000018,15,1,1,1,Best Customers
24474,dc12d68e-4d26-40ab-ad4c-354f911e76f5,147.75000000000003,5,29.550000000000004,95,3,1,1,Loyal Lapsed
24475,dc17fef3-5b9b-4e95-a41e-35448a9787c9,16.6,2,8.3,68,3,2,2,Inactive Accounts
24476,dc1b49bd-c16e-439a-abdf-352e07d4b16f,181.2,6,30.2,96,3,1,1,Loyal Lapsed
24477,dc1dea0d-f189-4932-80a7-357a96548b72,31.4,2,15.7,15,1,2,2,Recent low value
24478,dc2000ca-84de-4fff-94fc-3572f579a6ce,55.000000000000014,4,13.750000000000004,74,3,2,2,Inactive Accounts
24479,dc20d80c-503e-480d-9a7d-355b9e7704e9,75.6,4,18.9,2,1,2,2,Recent low value
24480,dc21fa6d-ad39-4d87-89b6-355a3671a849,48.7,2,24.35,126,3,2,1,Inactive Accounts
24481,dc22977a-750d-4128-a343-3525c2113c73,16.599999999999998,2,8.299999999999999,110,3,2,2,Inactive Accounts
24482,dc231201-35be-4259-8500-356ca0d1c36c,7.8,1,7.8,109,3,3,3,Inactive Accounts
24483,dc26bc91-309f-4b29-bbb8-356888d24757,15.8,2,7.9,130,3,2,3,Inactive Accounts
24484,dc2bdeec-8220-4587-b41f-356b8a3b2312,3.95,1,3.95,114,3,3,3,Inactive Accounts
24485,dc30109b-e7fd-4e60-8bc7-357c45f8df5d,6.1,1,6.1,16,1,3,3,Recent low value
24486,dc30b99b-82b8-4e9c-a436-356bd4912138,80.39999999999999,4,20.099999999999998,4,1,2,2,Recent low value
24487,dc30bb6f-8ae4-4ec8-8178-3568e441e306,93.00000000000003,5,18.600000000000005,120,3,1,2,Loyal Lapsed
24488,dc33657c-1969-4e79-8148-354e06b20cd5,555.1,13,42.7,4,1,1,1,Best Customers
24489,dc359a64-2903-49c0-98d6-3541424961b4,16.599999999999998,2,8.299999999999999,124,3,2,2,Inactive Accounts
24490,dc36c72d-c54f-48e3-8d8a-3534463ca285,3.95,1,3.95,112,3,3,3,Inactive Accounts
24491,dc36e473-1dfa-4ba0-83dc-356463e9ea37,203.3500000000001,7,29.050000000000015,35,2,1,1,Big spenders
24492,dc3bae88-eb8a-407e-bada-357e819ee8be,7.15,1,7.15,18,1,3,3,Recent low value
24493,dc3bc826-9496-4ff0-9de4-353013ad5986,2.5,1,2.5,93,3,3,3,Inactive Accounts
24494,dc3db0cf-1fb5-4bb8-a246-3545392078b9,3.95,1,3.95,65,2,3,3,Lappsed
24495,dc3e1cb1-be7b-4b05-9a1a-354595fb9189,500.99999999999966,10,50.099999999999966,12,1,1,1,Best Customers
24496,dc403683-5355-4993-a451-3532e00ecf22,4.35,1,4.35,70,3,3,3,Inactive Accounts
24497,dc4142b9-a381-4f0a-a315-35807a3b1849,11.3,1,11.3,4,1,3,2,Recent low value
24498,dc45522d-5725-464d-bc1b-353f264a1a7e,189.89999999999995,6,31.64999999999999,4,1,1,1,Best Customers
24499,dc45b99b-c835-49ba-91f7-356ce1f88a13,90.40000000000002,4,22.600000000000005,105,3,2,1,Inactive Accounts
24500,dc465859-689f-48f6-bf00-3530b3041e61,16.599999999999998,2,8.299999999999999,96,3,2,2,Inactive Accounts
24501,dc48d8c5-44f4-4e75-8eba-356bacc66542,2773.7499999999955,25,110.94999999999982,2,1,1,1,Best Customers
24502,dc49a1d6-dcb5-47a8-8a4a-353ab61211af,867.2000000000027,16,54.200000000000166,36,2,1,1,Big spenders
24503,dc4ee488-f631-48f1-89eb-357a104dc33e,63.20000000000002,4,15.800000000000004,10,1,2,2,Recent low value
24504,dc522e7f-ffa6-4b8e-8834-3554eef21360,54.900000000000006,3,18.3,14,1,2,2,Recent low value
24505,dc524543-3df5-4ea0-987c-356c7b5519b0,95.00000000000003,5,19.000000000000007,23,2,1,2,Loyal Customers
24506,dc556805-c56c-4c11-97e6-3567283efcdd,564.0000000000005,12,47.000000000000036,17,1,1,1,Best Customers
24507,dc55e644-9a47-4456-8c3b-355acd68f425,12.7,2,6.35,132,3,2,3,Inactive Accounts
24508,dc58dc08-3ec6-4263-958d-3550ba42e915,27.700000000000003,2,13.850000000000001,123,3,2,2,Inactive Accounts
24509,dc5fde36-d6da-460b-abf2-35720d4012ec,95.20000000000003,4,23.800000000000008,53,2,2,1,Big spenders
24510,dc602681-607c-4db9-b971-357611033849,4.35,1,4.35,61,2,3,3,Lappsed
24511,dc61d039-c05a-4cc1-9cdf-357fbe351f59,17.7,1,17.7,12,1,3,2,Recent low value
24512,dc629096-b250-4722-af9a-3560273b8c96,394.1999999999998,9,43.79999999999998,5,1,1,1,Best Customers
24513,dc67636e-24e9-4aed-af3b-3530950a909c,37.95000000000001,3,12.650000000000004,7,1,2,2,Recent low value
24514,dc6a8a9e-3b86-4630-9982-356ea9529d4d,50.70000000000001,3,16.900000000000002,21,1,2,2,Recent low value
24515,dc6b1982-d1c2-490d-8f9f-3548e6628bd6,4.25,1,4.25,112,3,3,3,Inactive Accounts
24516,dc6d9540-b973-4e30-9a7c-3570c2030c2c,12.899999999999999,2,6.449999999999999,70,3,2,3,Inactive Accounts
24517,dc6e613e-91e7-434d-8635-3568f5db20c7,37.95,3,12.65,21,1,2,2,Recent low value
24518,dc705c3b-0b91-4766-9ae9-35532c48cfc8,493.1999999999999,9,54.79999999999998,41,2,1,1,Big spenders
24519,dc781ab1-20ff-479f-9d75-3575b952ba3f,38.400000000000006,3,12.800000000000002,30,2,2,2,Lappsed
24520,dc7dc0c3-0532-467d-86d7-352c6e539d2c,85.64999999999999,3,28.549999999999997,40,2,2,1,Big spenders
24521,dc7e4fe9-c5d3-46f3-9ff5-3562ec15fb5f,603.4999999999999,10,60.34999999999999,14,1,1,1,Best Customers
24522,dc80a7a0-c609-4d8c-87dc-354c9536161d,151.20000000000002,4,37.800000000000004,28,2,2,1,Big spenders
24523,dc881116-7494-4aa2-91d3-356d6c771c75,16.6,2,8.3,100,3,2,2,Inactive Accounts
24524,dc8f7217-0bfd-4ce5-99ac-3538d99abf5c,8.95,1,8.95,61,2,3,2,Lappsed
24525,dc9231c2-9aa0-4b57-bbe9-357ef2680c91,108.60000000000004,6,18.100000000000005,7,1,1,2,Loyal Customers
24526,dc94619f-f9e3-4a7f-84ce-3556b782780e,200.70000000000005,6,33.45000000000001,91,3,1,1,Loyal Lapsed
24527,dc95110e-dc14-42bc-b58c-3576b0d5521c,4.55,1,4.55,58,2,3,3,Lappsed
24528,dc9592ef-5d62-4c76-b590-3546b4b4ef2c,138.75,5,27.75,15,1,1,1,Best Customers
24529,dc97aa3e-84d1-4c53-8fe1-3534a7b0d38b,774.8000000000023,13,59.60000000000018,38,2,1,1,Big spenders
24530,dc9a283a-db4e-4a75-ba3c-35731aed1f6f,17.7,2,8.85,69,3,2,2,Inactive Accounts
24531,dc9b4e08-7fec-44c8-afd1-353cf7f41381,1250.350000000005,17,73.5500000000003,13,1,1,1,Best Customers
24532,dca168ce-728e-4a46-88f3-3568b772a215,66.4,4,16.6,88,3,2,2,Inactive Accounts
24533,dca1d5fd-e352-4e90-805f-357c62babfc2,3.95,1,3.95,20,1,3,3,Recent low value
24534,dca66417-fc1d-47f8-97a7-356dcdda59e5,146.99999999999997,6,24.499999999999996,53,2,1,1,Big spenders
24535,dca71064-a6b7-4380-bddc-356059c755e4,43.8,4,10.95,20,1,2,2,Recent low value
24536,dcae7995-fac4-4c25-a87b-35607f4dadce,583.1999999999998,12,48.59999999999999,35,2,1,1,Big spenders
24537,dcafef4a-f831-46d2-8aa9-3532f8d64033,3.95,1,3.95,35,2,3,3,Lappsed
24538,dcaff249-b409-4515-a4e5-35509823a967,1.85,1,1.85,122,3,3,3,Inactive Accounts
24539,dcb0a80b-0bc7-41c2-88c7-35314d1e3302,69.20000000000002,4,17.300000000000004,20,1,2,2,Recent low value
24540,dcb18b20-6086-4ded-a24b-35386a2a9ffd,35.55,3,11.85,9,1,2,2,Recent low value
24541,dcb2b57b-d08a-47fa-8bfb-356e3c61045b,26.4,2,13.2,84,3,2,2,Inactive Accounts
24542,dcb6aeda-c597-4d58-b54f-3560cfe75a07,17.4,2,8.7,105,3,2,2,Inactive Accounts
24543,dcb6bf68-8874-4020-9355-3551274e1bcd,4.35,1,4.35,6,1,3,3,Recent low value
24544,dcb77947-3755-4095-a1fb-355befa99d21,35.55,3,11.85,22,1,2,2,Recent low value
24545,dcbaeecc-2ec2-48ba-93bb-35721b1e5bea,3.95,1,3.95,81,3,3,3,Inactive Accounts
24546,dcbc3f94-6747-436a-b514-356d32342286,36.75,3,12.25,94,3,2,2,Inactive Accounts
24547,dcbcbb84-c448-4512-9dcf-356f60669b14,3.95,1,3.95,95,3,3,3,Inactive Accounts
24548,dcc159b4-75cd-4079-abfe-3556aa4a58c2,39.6,3,13.200000000000001,67,2,2,2,Lappsed
24549,dcc3b866-a498-4bd8-a41f-35265e46b375,341.19999999999976,8,42.64999999999997,20,1,1,1,Best Customers
24550,dcc4d5aa-b4f4-420f-9562-3541415bb68e,4.35,1,4.35,102,3,3,3,Inactive Accounts
24551,dcc58a4f-7506-4bff-829f-3528395427bf,96.79999999999998,4,24.199999999999996,32,2,2,1,Big spenders
24552,dcc5d213-39a9-43ba-971a-357d800cb662,105.60000000000004,6,17.600000000000005,6,1,1,2,Loyal Customers
24553,dcc7d4c8-8b3d-4be2-93ec-35304b469878,146.99999999999994,6,24.49999999999999,84,3,1,1,Loyal Lapsed
24554,dcc8bf48-806d-4e6c-914f-3561b1d1bd57,72.00000000000001,5,14.400000000000002,113,3,1,2,Loyal Lapsed
24555,dcc9ab9a-8a65-421a-b7da-3569ea890480,4.35,1,4.35,123,3,3,3,Inactive Accounts
24556,dccaf6d3-727b-43d6-b55a-3575833496f2,7.9,2,3.95,64,2,2,3,Lappsed
24557,dccf2bbe-1718-4afe-8ced-35340a2528cf,80.10000000000001,3,26.700000000000003,19,1,2,1,Big spenders
24558,dcd449fd-286c-4b58-869c-3569eabe749e,4.35,1,4.35,123,3,3,3,Inactive Accounts
24559,dcd5993c-e640-49d6-b741-35324d9a9e5b,149.39999999999992,6,24.899999999999988,49,2,1,1,Big spenders
24560,dcd99620-49e4-4198-a3be-357c334e559b,3.95,1,3.95,30,2,3,3,Lappsed
24561,dcdb5a17-bc26-42d4-8050-357dc266a0af,4.35,1,4.35,9,1,3,3,Recent low value
24562,dce1faa1-f5e4-4125-b348-35351e1fd28a,225.39999999999984,7,32.199999999999974,48,2,1,1,Big spenders
24563,dce2282b-7427-4e70-bfba-357c51a684bb,0.0,1,0.0,29,2,3,3,Lappsed
24564,dce265d1-b62d-4dcd-9d72-354b1c9b449a,1.0,1,1.0,89,3,3,3,Inactive Accounts
24565,dce4a31b-0b6a-43d3-a9a4-3571c6a91bc7,4.5,1,4.5,83,3,3,3,Inactive Accounts
24566,dce55fdd-dfff-434d-a42c-356684088112,3.95,1,3.95,109,3,3,3,Inactive Accounts
24567,dce6a118-c56d-485b-8df0-353f52223368,15.8,2,7.9,20,1,2,3,Recent low value
24568,dce8732e-9b3a-4cec-a255-355519516ce7,63.30000000000002,3,21.100000000000005,78,3,2,2,Inactive Accounts
24569,dceca64c-51e8-4d17-9915-35633c4a2983,16.599999999999998,2,8.299999999999999,112,3,2,2,Inactive Accounts
24570,dcedcbe5-f526-4665-bf89-35688d41284b,11.9,2,5.95,130,3,2,3,Inactive Accounts
24571,dcee1b29-3d55-415b-add6-353e1796f0a9,973.7000000000022,14,69.55000000000015,13,1,1,1,Best Customers
24572,dcf079bd-b95b-4e4d-a7af-35317b23b74c,23.3,2,11.65,14,1,2,2,Recent low value
24573,dcf0901b-9d62-401f-b598-352c16ab2204,183.0499999999999,7,26.149999999999984,15,1,1,1,Best Customers
24574,dcf37f38-4a0d-464a-969f-353ac991c2e0,103.00000000000001,5,20.6,49,2,1,2,Loyal Customers
24575,dcf53513-f013-4c4c-a95e-3533bc3af11a,102.19999999999999,4,25.549999999999997,38,2,2,1,Big spenders
24576,dcfa53ec-d52e-4502-9e33-3572f926d147,3.95,1,3.95,77,3,3,3,Inactive Accounts
24577,dcfc8a41-2ebd-40e8-a284-3526c03f7c54,1086.1500000000024,13,83.55000000000018,30,2,1,1,Big spenders
24578,dd00037b-60f8-41c9-b417-35777bd2dd9b,59.55,3,19.849999999999998,27,2,2,2,Lappsed
24579,dd012616-cc0a-4471-95e4-3528b1a170d5,2.0,2,1.0,10,1,2,3,Recent low value
24580,dd08e8eb-cfce-4583-9bda-357cf97f098d,13.9,2,6.95,3,1,2,3,Recent low value
24581,dd0adb84-546c-487b-88fd-3577d5889303,4.35,1,4.35,52,2,3,3,Lappsed
24582,dd0b45c5-55bf-4ae4-b932-3580a81f4bac,3.95,1,3.95,6,1,3,3,Recent low value
24583,dd0b5914-3885-4b24-a7b0-3540acfac591,1.0,1,1.0,50,2,3,3,Lappsed
24584,dd0b6762-9b7e-4303-b332-357623d12575,4.35,1,4.35,61,2,3,3,Lappsed
24585,dd0c5116-0357-498c-a892-3553fd6aa23a,5.35,1,5.35,134,3,3,3,Inactive Accounts
24586,dd0d53d1-fc95-43cf-a706-3576e4ad0740,4.35,1,4.35,57,2,3,3,Lappsed
24587,dd0d90bf-cb95-4b14-8404-357db18f963c,15.8,2,7.9,22,1,2,3,Recent low value
24588,dd0e3f25-0af3-427e-9b63-3526860d6fa5,206.50000000000003,7,29.500000000000004,25,2,1,1,Big spenders
24589,dd12044c-6a35-41e6-97e5-3567e67fe37c,4.35,1,4.35,133,3,3,3,Inactive Accounts
24590,dd13c455-b642-4b0e-85f7-3567f60370cd,2.0,1,2.0,133,3,3,3,Inactive Accounts
24591,dd1510f5-ffe2-47f7-a569-357a3b60ec3f,720.6000000000004,12,60.05000000000003,7,1,1,1,Best Customers
24592,dd15bbd1-4c0e-4f62-880a-357c32593a58,100.75,5,20.15,20,1,1,2,Loyal Customers
24593,dd19c8e1-2904-4c56-9bcf-357e6800c71a,23.4,2,11.7,5,1,2,2,Recent low value
24594,dd1a195b-2386-4509-a348-356aa50ce080,3.95,1,3.95,119,3,3,3,Inactive Accounts
24595,dd1f0811-2cde-49c0-bb8e-352d48289095,17.2,2,8.6,25,2,2,2,Lappsed
24596,dd209108-7f7d-406f-a9ed-354e3b2b229b,16.6,2,8.3,94,3,2,2,Inactive Accounts
24597,dd21750b-b11c-4dcc-8afb-352da25bae6b,260.3999999999998,7,37.199999999999974,51,2,1,1,Big spenders
24598,dd221d6f-5451-47be-8ffe-354433ae28b8,220.24999999999994,5,44.04999999999999,103,3,1,1,Loyal Lapsed
24599,dd230eee-0480-4569-8bf1-3575b56d9560,192.4999999999999,7,27.499999999999982,3,1,1,1,Best Customers
24600,dd2375ca-0350-4e29-a066-356a4b4909af,15.8,2,7.9,112,3,2,3,Inactive Accounts
24601,dd2a896c-25fc-4d70-a54c-35535fd1f0df,16.4,2,8.2,102,3,2,3,Inactive Accounts
24602,dd2d1807-d36b-4e6d-bba6-356896572bae,23.8,2,11.9,33,2,2,2,Lappsed
24603,dd2da9e6-d878-47ec-8942-357f19a3941c,16.6,2,8.3,15,1,2,2,Recent low value
24604,dd2f7ee0-7bbe-4063-90b9-355bf3c72248,481.24999999999966,11,43.74999999999997,5,1,1,1,Best Customers
24605,dd3024b3-cecc-4377-9b86-35314677cc25,1213.9999999999993,20,60.69999999999997,20,1,1,1,Best Customers
24606,dd315939-d8d7-4c05-a523-357cfc65ca55,16.599999999999998,2,8.299999999999999,26,2,2,2,Lappsed
24607,dd31e085-7e25-4c72-925a-35784c5d55c4,3.95,1,3.95,25,2,3,3,Lappsed
24608,dd32da0b-b453-40bf-8c12-3575eafc73c0,2858.8999999999883,22,129.94999999999948,3,1,1,1,Best Customers
24609,dd381d6a-2b65-4c51-8ae3-358089ed0c12,9.2,1,9.2,8,1,3,2,Recent low value
24610,dd394233-6ba5-4129-a51c-357baa6db9b3,15.8,2,7.9,32,2,2,3,Lappsed
24611,dd3cad6d-c8c2-4fdc-9d96-353f4ced678d,23.0,2,11.5,72,3,2,2,Inactive Accounts
24612,dd405a6f-14aa-45f3-b801-356fc6411597,5.85,1,5.85,93,3,3,3,Inactive Accounts
24613,dd41a85e-8922-4b96-bd5e-357c66bc9f20,771.650000000001,11,70.15000000000009,12,1,1,1,Best Customers
24614,dd451ed2-3a78-4922-8b9b-35477e10fcfb,27.299999999999997,2,13.649999999999999,105,3,2,2,Inactive Accounts
24615,dd45659e-711f-4392-a3ac-355eaec7a422,38.4,3,12.799999999999999,2,1,2,2,Recent low value
24616,dd463c8b-ef45-4a6b-b8a5-3564351c6e39,385.1999999999999,9,42.79999999999998,100,3,1,1,Loyal Lapsed
24617,dd481135-24de-4d0e-b445-3562d7c3b147,34.8,2,17.4,79,3,2,2,Inactive Accounts
24618,dd4c0243-f75e-4452-80a8-355d7fe021e9,9.35,1,9.35,18,1,3,2,Recent low value
24619,dd4dccfb-ee58-437d-8217-3579d7f019e0,19.4,2,9.7,30,2,2,2,Lappsed
24620,dd4fd243-5890-40e9-913f-354cfd6175b0,16.9,2,8.45,108,3,2,2,Inactive Accounts
24621,dd523a9c-2ebe-4391-a656-35763c53186d,0.0,1,0.0,60,2,3,3,Lappsed
24622,dd52feea-010f-40b1-9af0-35681710a437,4.35,1,4.35,132,3,3,3,Inactive Accounts
24623,dd536ab3-1f1d-44b6-a38f-35274551ee92,594.8999999999999,9,66.09999999999998,44,2,1,1,Big spenders
24624,dd557fd2-1784-4049-947b-352b81fb99c0,1439.0499999999993,17,84.64999999999996,9,1,1,1,Best Customers
24625,dd587e18-50c4-4c8e-a234-354e012b83d4,15.8,2,7.9,134,3,2,3,Inactive Accounts
24626,dd5c986b-3752-471c-91ee-357d595eea72,296.7999999999999,7,42.399999999999984,11,1,1,1,Best Customers
24627,dd5d2538-e7b3-4ef9-bf8d-35682341fc19,3.95,1,3.95,132,3,3,3,Inactive Accounts
24628,dd604154-93c7-44f0-8595-3555495608cd,68.00000000000001,4,17.000000000000004,27,2,2,2,Lappsed
24629,dd62ffb2-e0a1-4f6b-8ea1-352590fe9bc9,25573.099999999948,49,521.899999999999,9,1,1,1,Best Customers
24630,dd63079c-5068-493c-8835-355b28a55d13,121.24999999999999,5,24.249999999999996,30,2,1,1,Big spenders
24631,dd63c94b-8140-4883-aecf-352f39643184,99.4,4,24.85,114,3,2,1,Inactive Accounts
24632,dd662c3f-03d7-47ed-97f4-3539c976722b,4.35,1,4.35,133,3,3,3,Inactive Accounts
24633,dd67a741-4040-4f9a-b0e9-3561b2d9a67a,44.00000000000001,2,22.000000000000004,110,3,2,1,Inactive Accounts
24634,dd6a7e2c-c48b-4f81-9b3c-35602a42bcb1,187.19999999999987,8,23.399999999999984,54,2,1,1,Big spenders
24635,dd764b95-0f4f-4188-b001-356a890f64fb,0.6,2,0.3,120,3,2,3,Inactive Accounts
24636,dd7777f0-2462-40e9-a1c1-357839293461,132.60000000000002,4,33.150000000000006,36,2,2,1,Big spenders
24637,dd77cd85-747c-44b1-ad9e-3581142008f3,17.4,2,8.7,5,1,2,2,Recent low value
24638,dd77dad2-cac5-4b16-812e-3562d030115b,10.9,1,10.9,106,3,3,2,Inactive Accounts
24639,dd78cf8b-7540-4efb-963b-3529b23bdd91,2706.9999999999823,20,135.3499999999991,13,1,1,1,Best Customers
24640,dd795228-9d9c-4b59-bbe7-35528f16b623,91.0,4,22.75,14,1,2,1,Big spenders
24641,dd79bc99-a0e9-4693-9d0d-352b483ce572,4.95,1,4.95,45,2,3,3,Lappsed
24642,dd79d33e-4a0d-417b-9f71-354fbcaff34b,821.2500000000014,15,54.75000000000009,9,1,1,1,Best Customers
24643,dd7df663-5b37-4cbb-9723-357a94615211,16.599999999999998,2,8.299999999999999,38,2,2,2,Lappsed
24644,dd7e83a5-2f39-4774-af6b-3533eba3d1c4,200.49999999999997,5,40.099999999999994,53,2,1,1,Big spenders
24645,dd8334ac-cd61-4f30-ae88-353e7bcd1c2d,2514.5999999999945,22,114.29999999999974,3,1,1,1,Best Customers
24646,dd86cdd3-d78c-4f99-8fc2-355349246278,1277.1000000000029,18,70.95000000000016,3,1,1,1,Best Customers
24647,dd8c4dd9-7cbb-4b2f-b280-356f66428c56,237.99999999999983,8,29.74999999999998,7,1,1,1,Best Customers
24648,dd9113c9-578b-44ad-b7fa-356f1583e8e8,36.75,3,12.25,96,3,2,2,Inactive Accounts
24649,dd963686-9aa6-4e73-9a93-357332dbca0e,16.599999999999998,2,8.299999999999999,33,2,2,2,Lappsed
24650,dd981fad-6f56-44f6-a803-35546c438056,247.49999999999997,6,41.24999999999999,28,2,1,1,Big spenders
24651,dd9bab37-9aa1-4e00-bf0c-356c7b2b523c,5.35,1,5.35,110,3,3,3,Inactive Accounts
24652,dd9db5a0-62ba-45b9-b3de-3569e9b3d4f4,15.8,2,7.9,123,3,2,3,Inactive Accounts
24653,dd9f438a-7d2c-404d-84cd-35684f86ad28,35.55,3,11.85,93,3,2,2,Inactive Accounts
24654,dda152b4-a1cc-4969-820b-357c83db7492,3.95,1,3.95,28,2,3,3,Lappsed
24655,dda2b067-9142-4fbb-ade8-357128dd8844,39.45,3,13.15,82,3,2,2,Inactive Accounts
24656,dda977e7-9fa2-4bcb-a764-3566c99c9341,6.95,1,6.95,25,2,3,3,Lappsed
24657,ddaaf622-68aa-4e8f-af61-3546fc05e0c1,1.85,1,1.85,132,3,3,3,Inactive Accounts
24658,ddacab1f-caf4-4773-a55b-357ee150f5bc,33.5,2,16.75,16,1,2,2,Recent low value
24659,ddaefd6f-5d30-4b6d-ade5-3577b4b526d3,8.4,1,8.4,53,2,3,2,Lappsed
24660,ddafc2a8-3dd2-46e7-a5ca-357b072213bb,134.10000000000005,6,22.35000000000001,7,1,1,1,Best Customers
24661,ddb03c51-4f09-4cab-b003-3571604aba46,8.15,1,8.15,77,3,3,3,Inactive Accounts
24662,ddb72ddc-5599-4cce-8f22-356f346fc88d,32.25,3,10.75,89,3,2,2,Inactive Accounts
24663,ddba74fc-02ee-4024-a7e5-35462a0b6a3c,104.74999999999996,5,20.949999999999992,20,1,1,2,Loyal Customers
24664,ddba9c66-0239-4936-92c2-3574e7b7a976,4.95,1,4.95,67,2,3,3,Lappsed
24665,ddbb5324-b5c8-4322-a1b3-3534160b39ab,190.4,7,27.2,17,1,1,1,Best Customers
24666,ddbbf3eb-8c8c-412a-a531-3548eed8f684,28.050000000000004,3,9.350000000000001,2,1,2,2,Recent low value
24667,ddbf77bc-554a-46c9-ac7f-356ae75deac6,137.99999999999997,5,27.599999999999994,53,2,1,1,Big spenders
24668,ddc2b836-915b-49de-adce-3574a9ac6745,15.8,2,7.9,10,1,2,3,Recent low value
24669,ddc479a3-c6e1-4ede-a3b9-3548c7747f10,201.94999999999985,7,28.849999999999977,29,2,1,1,Big spenders
24670,ddcd594a-f9ad-4298-88c5-35646f86f2ef,53.000000000000014,4,13.250000000000004,5,1,2,2,Recent low value
24671,ddd09f46-5050-42da-a93e-357742958a53,13.55,1,13.55,55,2,3,2,Lappsed
24672,ddd88a53-2eaf-4bad-930d-355320565a90,356.65000000000026,7,50.95000000000004,4,1,1,1,Best Customers
24673,dddb8160-0fd4-430b-a703-357b66df2977,545.6000000000001,11,49.600000000000016,8,1,1,1,Best Customers
24674,ddddc1ab-9648-4c6c-9165-3545688eb96a,16.6,2,8.3,49,2,2,2,Lappsed
24675,dddf9932-a7f6-412b-bf73-3569ee00fb8a,398.49999999999955,10,39.84999999999995,31,2,1,1,Big spenders
24676,dde2ca02-be87-4c05-8f26-3570a932b851,251.5999999999998,8,31.449999999999974,21,1,1,1,Best Customers
24677,dde62aaa-feaf-43be-bd76-352da93f62a9,266.39999999999986,6,44.39999999999998,5,1,1,1,Best Customers
24678,dde69a20-a8da-4936-af0f-354451b61e07,134.09999999999994,6,22.34999999999999,20,1,1,1,Best Customers
24679,dde85729-9d0c-4f18-8c1e-356a598657f7,29.200000000000003,2,14.600000000000001,41,2,2,2,Lappsed
24680,dde8d530-0f71-471c-bdb7-3571ff1cb692,6.25,1,6.25,82,3,3,3,Inactive Accounts
24681,dded8a04-fdeb-4b6f-92f2-357e60dccc8c,6.35,1,6.35,5,1,3,3,Recent low value
24682,ddf275ac-0965-4dfe-86a5-353b01999343,15.8,2,7.9,41,2,2,3,Lappsed
24683,ddf46bee-0eca-4d90-8200-357ff80307fe,82.00000000000001,4,20.500000000000004,10,1,2,2,Recent low value
24684,ddfbd0c0-dc4c-4364-a575-355998ba1cc2,64.80000000000001,4,16.200000000000003,115,3,2,2,Inactive Accounts
24685,ddfe8a96-d5a4-4de8-a19d-357dbf7aa04a,0.0,1,0.0,22,1,3,3,Recent low value
24686,ddff2c05-fc9b-4251-9889-35792d8f3692,3.95,1,3.95,44,2,3,3,Lappsed
24687,ddff910d-77bb-412a-b894-3570c5c866a7,17.4,2,8.7,11,1,2,2,Recent low value
24688,de01324c-33f9-4bad-8317-3543fee868b8,423.44999999999953,9,47.04999999999995,50,2,1,1,Big spenders
24689,de06f189-6cd7-400f-9007-3526f386d4e2,70.8,4,17.7,7,1,2,2,Recent low value
24690,de079624-6071-4ed0-9ac7-3529d27e0171,194.7999999999998,8,24.349999999999977,8,1,1,1,Best Customers
24691,de0ba5ec-f04e-4095-b358-3566f7f6884b,2539.1999999999853,24,105.79999999999939,4,1,1,1,Best Customers
24692,de10cb92-fa04-400e-a5fe-357f53c1a080,105.75000000000001,5,21.150000000000002,2,1,1,2,Loyal Customers
24693,de15244b-0a42-40b4-a7b6-354ad676abf0,19.8,2,9.9,122,3,2,2,Inactive Accounts
24694,de159425-65b6-40d0-a551-357fdf9b4299,20.4,2,10.2,11,1,2,2,Recent low value
24695,de17bccc-e68e-4b3c-bd35-354e391b85e9,4.35,1,4.35,93,3,3,3,Inactive Accounts
24696,de194acd-6a35-4126-86ae-35685b178fb2,105.50000000000004,5,21.10000000000001,126,3,1,2,Loyal Lapsed
24697,de1a77d9-6bc6-4d6d-9a7c-357f870a257b,21.4,4,5.35,9,1,2,3,Recent low value
24698,de1cec28-eb80-440f-83a5-35580120859d,3.95,1,3.95,89,3,3,3,Inactive Accounts
24699,de1cf2b7-4683-4a1a-a144-356d9f348737,68.0,4,17.0,28,2,2,2,Lappsed
24700,de21ab6b-eb14-410e-9d6a-3545d083cdae,4.5,1,4.5,123,3,3,3,Inactive Accounts
24701,de23737a-f4fe-4ac0-99bf-356b01d1b1dd,61.800000000000004,3,20.6,38,2,2,2,Lappsed
24702,de23e745-dba8-420f-99c7-357c2c4f26ac,4.35,1,4.35,30,2,3,3,Lappsed
24703,de266c48-087d-40f0-902d-35575f096f7a,110.75,5,22.15,34,2,1,1,Big spenders
24704,de27dd2d-3dfc-42fb-9051-35423ece8672,186.19999999999987,7,26.599999999999984,20,1,1,1,Best Customers
24705,de2aecd8-5377-4356-908a-35664f9df76c,30.900000000000006,3,10.300000000000002,100,3,2,2,Inactive Accounts
